,id,countLiquidated,countLiquidator,hasBorrowed,health,totalBorrowValueInEth,totalCollateralValueInEth,tokens.0.symbol,tokens.1.symbol,tokens.2.symbol,tokens.3.symbol,tokens.4.symbol,tokens.5.symbol,tokens.6.symbol,tokens.7.symbol,tokens.8.symbol,tokens.9.symbol,tokens.10.symbol,tokens.11.symbol,tokens.12.symbol,tokens.13.symbol
1156,0x001a5a14a0421fa2bb3c16bb678b85546b813de2,6,0,True,0.41168781387586640445,0.04309917475906016307,0.017743405036411399700597539001211389845537328,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cUSDT,,,,,,,
1157,0x001a5a81c948df3499009afe761eb3db4ff26be7,0,0,False,,0,0.00925613756107079922060585,cETH,,,,,,,,,,,,,
1158,0x001a87e8dbb0bd8434507ba9cce1f9e01673f776,0,0,False,,0,0.0055504068904838123306752455,cETH,,,,,,,,,,,,,
1159,0x001aa5cbe7a495110af957fcd9994bc00a4bf892,0,0,False,,0,0.000831233604435625779566566464,cUSDC,,,,,,,,,,,,,
1160,0x001ad437503954733ceca1327a15cf27047890f0,0,0,True,0,0,0,cUSDC,cDAI,,,,,,,,,,,,
1161,0x001ae975ed21cfe8fa230b951d8bcafad37f6e44,0,0,False,,0,0.0008283137535586752538584062592,cUSDC,,,,,,,,,,,,,
1162,0x001b62ccf15fd19ff5b11eb33c7d0a282ea2c086,0,0,False,,0,0.013086539904463192583403177092163554534798148,cDAI,cZRX,cUSDT,,,,,,,,,,,
1163,0x001b71fad769b3cd47fd4c9849c704fdfabf6096,0,0,True,0.352208411491558520730700290688130723771811522,0,0.352208411491558520730700290688130723771811522,cUSDC,cETH,cDAI,cBAT,cCOMP,cZRX,cWBTC,,,,,,,
1164,0x001bd414f417adf77d0c365c69357ba7fc036bea,0,0,False,,0,0.0008307622172013616489049572608,cUSDC,,,,,,,,,,,,,
1165,0x001bd6a12f11cd18ca0c73048d9486a2f1dfb418,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1166,0x001be549fa377710b9e59d57bbdf593ce1e379ca,0,0,True,2.05685699216540238791,0.00401133322415969839,0.00825073879001826305207829,cETH,,,,,,,,,,,,,
1167,0x001c07872aa60f73f35196a6ac0bbc0835649d0f,0,0,False,,0,0.000830298986002750899142305216,cUSDC,,,,,,,,,,,,,
1168,0x001ccac96e9d0b35d3fbbf6d5a8c70cf766c6e25,0,0,False,,0,0.00875870136489276403246094532,cUSDC,cETH,,,,,,,,,,,,
1169,0x001cda18ccdeed86e6e5828b148f7916b017ab6a,0,0,False,,0,0.0008282401669175473716301683072,cUSDC,,,,,,,,,,,,,
1170,0x001ce0891fc53c36a901dbeb956c5887e7b8ce77,0,0,False,,0,0.002967489173744719990885752192,cUSDC,,,,,,,,,,,,,
1171,0x001ce16805488ec2f2e6a81f78352f739bc58850,0,0,False,,0,0,cBAT,cUSDT,,,,,,,,,,,,
1172,0x001cf0f0826b787766b4daf08f90d2a073ad2db3,0,0,False,,0,0.000830561938527235181536448064,cUSDC,,,,,,,,,,,,,
1173,0x001d1b2344fb546da60eb7731589c94ad4490a94,0,0,False,,0,0.0008302423044739670916057298944,cUSDC,,,,,,,,,,,,,
1174,0x001d451450564c9c79cdd0fccc3ef5573ff3b7f2,0,0,False,,0,0.000831618086823055165133328768,cUSDC,,,,,,,,,,,,,
1175,0x001dd5d554dc9d73ee039f81f32ac640a9f2e92b,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1176,0x001df7200f7e462e446b64f87ad6c8a09e044110,0,0,False,,0,0.002802844797349030524573511848435153403122432,cDAI,,,,,,,,,,,,,
1177,0x001e134242e438efe5b0b7deda4dd36cf7cac285,0,0,False,,0,0.0008319483587742993073290013056,cUSDC,,,,,,,,,,,,,
1178,0x001e15709c2b2e7fb61d8220ae9b444c1eef2d00,0,0,False,,0,0,cUNI,,,,,,,,,,,,,
1179,0x001e1e27de48d8bf47d760cdd5c0ac39a826206e,0,0,False,,0,0.000147277974597296625102072851688888905310208,cDAI,,,,,,,,,,,,,
1180,0x001e36d290d12f65b2c8fa053e79f82a8bc3e9b4,0,0,False,,0,0.000827987235297664606582049856,cUSDC,,,,,,,,,,,,,
1181,0x001e3efbe18c02f794c983c11c8be567f211d211,0,0,False,,0,0,cETH,cCOMP,,,,,,,,,,,,
1182,0x001e4b25bef782819b86e780dbd20d1efd9885a8,0,0,False,,0,0.0088561320259516928398180328376,cUSDC,cETH,,,,,,,,,,,,
1183,0x001e63f49eb0d6f4bea47192654b3f531648008a,0,0,False,,0,0.000831078400058286468018162048,cUSDC,,,,,,,,,,,,,
1184,0x001e8128623f2c1f7acb71cde3da13cbe6cb3536,0,0,False,,0,0.0016541437119831737185132665,cETH,,,,,,,,,,,,,
1185,0x001e926147b9f011af586ac9868f9cd646efc177,0,0,False,,0,0.0008329298969520955162162332288,cUSDC,,,,,,,,,,,,,
1186,0x001eb0ea4076d1e7791491b8237df6bd1acc469c,0,0,False,,0,0.004972481515500465953079918,cETH,,,,,,,,,,,,,
1187,0x001eb6c51e49a336e4553ffc696c98e33e9887b2,0,0,False,,0,0.000965417915570051087457507648,cUSDC,,,,,,,,,,,,,
1188,0x001ed83c43670abe432469ea4c18e70a8ef37c85,0,0,False,,0,0.0008304348687888304761071943168,cUSDC,,,,,,,,,,,,,
1189,0x001eeab7f337287b63e221b519a399b7fe16c9d9,0,0,False,,0,0.0138502792464374316570880090536,cUSDC,cETH,,,,,,,,,,,,
1190,0x001eed4bb7219e1b53111580072d9c74d3583f5b,0,0,False,,0,0.0008313886064833941591184732416,cUSDC,,,,,,,,,,,,,
1191,0x001eee6a80a97608ffc7f697122cb19219db22b5,0,0,False,,0,0.0077827593338357418679081035,cETH,,,,,,,,,,,,,
1192,0x001f751cdfee02e2f0714831be2f8384db0f71a2,0,0,True,5.7475033496954125181804699101952e-14,0,5.7475033496954125181804699101952e-14,cDAI,,,,,,,,,,,,,
1193,0x001f887bff83ee5081bbb8b3e3d12eacd539dc8c,0,0,False,,0,0.0008313509010907853360724984192,cUSDC,,,,,,,,,,,,,
1194,0x001fad03c1d6a282c5afcfa784070cba1f7d9e84,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
1195,0x002005a15c6d18e2d499381265dd8cf2a7632636,0,0,False,,0,0.000830229827895716278326646464,cUSDC,,,,,,,,,,,,,
1196,0x00200a27ce1778da0f693bfedc7001f88ab6a855,0,0,False,,0,0.0008310728467648099453149886464,cUSDC,,,,,,,,,,,,,
1197,0x00205bdb3b62bc8ba9a3e66bb5cc849474e00c42,0,0,False,,0,0.0008282946739036767471508658688,cUSDC,,,,,,,,,,,,,
1198,0x002060ba00d5cd731f4195f2e6cabdbc6abad099,0,0,False,,0,0.0008329029161449141656885115008,cUSDC,,,,,,,,,,,,,
1199,0x002078f5f2e4f13bbf2de0de090eca8b2aaa6c69,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1200,0x00211fa0cae7a79d41a3287b10bcd432871bea34,0,0,False,,0,0.126311335070730732006342556273946355777516544,cDAI,,,,,,,,,,,,,
1201,0x00212d13dd8acd1fb59471a6f819d77f768f48f4,0,0,False,,0,0.035962408695004790667450936,cETH,,,,,,,,,,,,,
1202,0x00215bec9654e6395836a0bf701cad6688ac671a,0,0,False,,0,0.0008317935374578026939671015808,cUSDC,,,,,,,,,,,,,
1203,0x002196219a2bf6fa47e9ac28713c143c2746f297,0,0,False,,0,0.0008329421922694160006561041152,cUSDC,,,,,,,,,,,,,
1204,0x0021af9845668463daa95c32630abed7a7deb22d,0,0,False,,0,0.032788341261119177850088512987672041888653568,cDAI,,,,,,,,,,,,,
1205,0x0021de391ad18840675aa814e63d594bd4631344,0,0,False,,0,0.0008315261714650687099600023936,cUSDC,,,,,,,,,,,,,
1206,0x0021df7fcccb2f11db04e4b26ba11eb698497d24,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1207,0x00221460aebc81dbc71fc2a668277ecb35bac502,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1208,0x00227dd82fae1220bdac630297753bb2cb4e8ddd,0,0,True,0,0,0,cETH,cDAI,cCOMP,cWBTC,cUSDT,,,,,,,,,
1209,0x0022a6997676aa8ef66315cb160f2c46bbb42052,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1210,0x0022ae01bbb0933817307b15a13844f833ad9516,0,0,True,2.09226280312078107451,1.18335472524637562144372982,2.4758890745302035785599751175,cETH,cUSDT,,,,,,,,,,,,
1211,0x0022dc0ce3a6aeaefec7300eb8cd2ab08ea423c0,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1212,0x0022e029b03ad53a25afda40612715304dda20c5,0,0,False,,0,0.0008324738778198776036574184704,cUSDC,,,,,,,,,,,,,
1213,0x00230f37d4954bca9c49e696cc5d30765da8bf11,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1214,0x00231513adf1bb1feeb1f4ef5d18a15f5ff9e2db,0,0,False,,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,,
1215,0x00231e43c8919db42d192dbd26c70ed4ec44a594,0,0,False,,0,0.005225894148677001440406216,cETH,,,,,,,,,,,,,
1216,0x00236c29f145418aa5572a84f26a9d71f8ea3924,0,0,False,,0,0.00000588509514054672768,cUSDC,,,,,,,,,,,,,
1217,0x0023888543b274e7f2f63309ae308c3766f05de5,0,0,False,,0,0.0008281726290949068461395744128,cUSDC,,,,,,,,,,,,,
1218,0x00238e880757767830f705aacc0ef2352838c6ca,0,0,False,,0,0.0008317350276653625241841051904,cUSDC,,,,,,,,,,,,,
1219,0x00239aebf21d0b8b993fe2f9f1f1d5aef91e0355,0,0,False,,0,0.0008320404595127826897242496,cUSDC,,,,,,,,,,,,,
1220,0x0023d9ffe7d793895c5da5833d56c737832ead2b,0,0,True,0,0,0,cUSDC,cETH,,,,,,,,,,,,
1221,0x0023da0ba05e639f9f15f41bc8a2a492c3656b7e,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1222,0x0023de04cda51adb75db830b3f7544e11bf754b7,0,0,False,,0,0.0075779747610907691376339435,cETH,,,,,,,,,,,,,
1223,0x0024aa8290eba2a5fc54bc6a61e4cd2c0f00dea2,0,0,False,,0,0.0008313015324400741233052055424,cUSDC,,,,,,,,,,,,,
1224,0x0024b35f768b548cc94133db33686887b5488419,0,0,False,,0,0.0008317987637753932078940850816,cUSDC,,,,,,,,,,,,,
1225,0x0024dae8adbe29c903fb2088093291c9843af308,0,0,False,,0,0.0523147310819213675279401035,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,,
1226,0x0025198729a88e66eb4a7b0d8c5e780515a32f8c,0,0,False,,0,0.0008303663855845065731902659072,cUSDC,,,,,,,,,,,,,
1227,0x002583e2fdac560dd5a8cbeb3b465af683c1b2c6,0,0,False,,0,0.0008326005261854702459409703296,cUSDC,,,,,,,,,,,,,
1228,0x0025a66311f16a08e1d373420d52f59fa99c09ce,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1229,0x0025b5e7bfd377727435655870d017b1084e58a0,0,0,False,,0,0.000244772911612065378280398,cETH,,,,,,,,,,,,,
1230,0x0025bf06ed84d1e4039eeb03274d8a211dfec4ac,0,0,False,,0,14.630626401158888259990999382021339519910598656,cDAI,cDAI,,,,,,,,,,,,
1231,0x0025d180ac412b9342b3efb32570ce43dfe31303,0,0,False,,0,0.000832049937164251783201841856,cUSDC,,,,,,,,,,,,,
1232,0x0025ddf710e576717cb2468a50970b5b230a5432,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1233,0x0025e0714f3f3a4b1624d759d7b0c142fbf1e533,0,0,False,,0,0.000828161798106959232536484864,cUSDC,,,,,,,,,,,,,
1234,0x0025f92c45db6df82c439c6554f6d27d9c715f72,0,0,False,,0,0.0008325107298736910474278796928,cUSDC,,,,,,,,,,,,,
1235,0x00263da8533175f2e2eca5820f1d565e05b1c31c,0,0,False,,0,0.009097959817344643864784814,cETH,,,,,,,,,,,,,
1236,0x00265241fc289789f3477c0445146641f9ce328f,0,0,False,,0,2.689037149814766340183981556594153485807412992,cDAI,,,,,,,,,,,,,
1237,0x002680e8ad85747fb404fdbda0fc08b9edad7cab,0,0,False,,0,0.012930830611229103022436217,cETH,,,,,,,,,,,,,
1238,0x00268b0b38bc43e69264da0d9fcbd915185162f1,0,0,False,,0,0.0008329011301950918639730624512,cUSDC,,,,,,,,,,,,,
1239,0x00268f6486d5788f4e7689147029c5359f9faa14,0,0,False,,0,0.0008329075651935223433869768704,cUSDC,,,,,,,,,,,,,
1240,0x0026939abf5efc4eeb2a05f2daadec418004ab6a,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1241,0x00269c11b07288b8c08f1c1d388be78cede1ac48,0,0,False,,0,0,cUSDC,cETH,cDAI,,,,,,,,,,,
1242,0x0026ab3575ad6b6fc6a06a4a663b0d466a03fdba,0,0,False,,0,8.13908657937612438144e-9,cUSDC,cDAI,,,,,,,,,,,,
1243,0x0026b15bafb798aa8079f839d875de412f9e7f2d,0,0,False,,0,0.000832414192185428352638231616,cUSDC,,,,,,,,,,,,,
1244,0x0026b20020ef89dfab1f094d529d9378e86b621e,0,0,False,,0,0.0008281362755675027580824149632,cUSDC,,,,,,,,,,,,,
1245,0x0026b5e7ed7eae88b8b80f39e59548cf51e59e63,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1246,0x0026b79b79407afa5f6ae1aebd9d4e08a38dbc4b,0,0,False,,0,0,cUNI,cCOMP,,,,,,,,,,,,
1247,0x0026bdb02f5960b128952063b5e3dc309da1ba96,0,0,False,,0,0.000831625338731542103838512448,cUSDC,,,,,,,,,,,,,
1248,0x002748db885d4ccfe3c7c92143f0805f4ebeec01,0,0,False,,0,0.000008250437558346858155556,cETH,,,,,,,,,,,,,
1249,0x0027598444271fa9b637299c84b4e0dec0b67271,0,0,False,,0,0.0008322029601133753482946971264,cUSDC,,,,,,,,,,,,,
1250,0x00278185012df040200504d07651a9454e7dbe41,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1251,0x00278c9d6699c5731a1bf1a879b8bce85f02b212,0,0,False,,0,0.000832675953566656188374692032,cUSDC,,,,,,,,,,,,,
1252,0x002795915670e164c9a8fcf54ea2bb1d4c424825,0,0,False,,0,0.0008312628634219869871380403968,cUSDC,,,,,,,,,,,,,
1253,0x00279a699b44e4952db52ee8152da13e42219a27,0,0,False,,0,0.0008329563255019488778390294656,cUSDC,,,,,,,,,,,,,
1254,0x0027a63e434fcda0f6d474d0b9f22936e465184b,0,0,False,,0,0.0008297420569685375254134470784,cUSDC,,,,,,,,,,,,,
1255,0x0027c27d3d33b81fbd219a34ecfba62157c8a65d,0,0,False,,0,0.000830635905345509143083294144,cUSDC,,,,,,,,,,,,,
1256,0x002818a729876e26e531be98ae932bf6097c74df,0,0,False,,0,0.0005610127062411277258185795,cETH,,,,,,,,,,,,,
1257,0x002844ae6b76746980ce8bc65f409abe021582a9,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
1258,0x0028525131b0bcd732ca3c15b67db3a8419a4728,0,0,False,,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,cUSDT,,,,,
1259,0x002864fd7534ba0ae0ddf2f86236857f02313d08,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1260,0x0028790dabb7508f49287d70240628a1679d8fc1,0,0,False,,0,0.0008329227603326223808214448,cUSDC,,,,,,,,,,,,,
1261,0x0028b2863d318290f1d7e7c960aefd067444505b,0,0,False,,0,0.029464152499561032835128221751489275083377408,cDAI,,,,,,,,,,,,,
1262,0x0028e056d9d0a11da82c6d4a6cd3b6877e7b3081,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1263,0x0028e737d3882774c8f2360b2c198d640b921d77,0,0,False,,0,0.0008316534164616067008708064512,cUSDC,,,,,,,,,,,,,
1264,0x0028e784196079112f3a5078bd7aef7c121772b1,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1265,0x0028f2e07c76116dc59c7ef50aefc64179deef1e,0,0,False,,0,0.0008310977527228485446883995136,cUSDC,,,,,,,,,,,,,
1266,0x0029380ae327dad64c5b87f2672076ef00210c5a,0,0,False,,0,0,cETH,cUSDT,,,,,,,,,,,,
1267,0x0029a4251b31437aaf3aca5682103ca4abb9ff7e,0,0,False,,0,0.00083134125283040811814527072,cUSDC,,,,,,,,,,,,,
1268,0x0029ab135b5be72168bf80f140d60a9264dbd0c5,1,0,True,0,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
1269,0x0029b9448ff862584b9b78f3e4b47002c5b5bd14,0,0,False,,0,0.0008318228760106502017303337472,cUSDC,,,,,,,,,,,,,
1270,0x0029dc8d8ef8c287ad395732dbe5d5bf951da820,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1271,0x0029f0f679c51341d2bb0925f3fbb0f7ceef86d1,0,0,True,0.000177624534795538336843584918329667584565248,0,0.000177624534795538336843584918329667584565248,cREP,cUSDC,cDAI,cUSDT,,,,,,,,,,
1272,0x0029f6b122435e6b567c1241291fa52289c46ece,0,0,False,,0,0.0008320458382543373438114800128,cUSDC,,,,,,,,,,,,,
1273,0x0029fe44f81d04897d0d5780c4f9a70ede89af54,0,0,False,,0,0.0008329393728968870189352744576,cUSDC,,,,,,,,,,,,,
1274,0x002a5762669cb61525364b2372c725cf4c0d7628,0,0,False,,0,0.0008329093417860433716331289088,cUSDC,,,,,,,,,,,,,
1275,0x002a5965858fd6bca1e44fc5ec8511b0b4341652,0,0,False,,0,0.0008314029723537379421135437824,cUSDC,,,,,,,,,,,,,
1276,0x002a69491913bf8c3b288d926a7e471ef545a748,0,0,False,,0,0.0378154252254256623393245415,cETH,,,,,,,,,,,,,
1277,0x002a722a01e270c5223d0cde9416de17c8e11e42,0,0,False,,0,0.00082972184090166737913279168,cUSDC,,,,,,,,,,,,,
1278,0x002a82099c7d1cbdc09542ee06c06b91d46250ce,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1279,0x002ab4b8fe4d5d55c5021e2c1c173d579be3d7ba,0,0,False,,0,0.008854623549088509531456876,cETH,,,,,,,,,,,,,
1280,0x002ad2406d6d05e0c58e39af6eb506f762e9f7bb,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1281,0x002af10643d82d1d65a8457aaa9ad1c809883e37,0,0,False,,0,0.001852808150929498724224395,cETH,,,,,,,,,,,,,
1282,0x002b2db1a5764cad28fe7e9636dfc1f52ba44b38,0,0,False,,0,0.0008360378842814277119803875,cETH,,,,,,,,,,,,,
1283,0x002b3c4a5988f57f68bc4641a143f7d3e02b8b28,0,0,True,0,0,0,cUSDC,cBAT,cUSDT,,,,,,,,,,,
1284,0x002b6853d120684a45d993226de6813a2fbf0d10,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1285,0x002b78542c3f80f31ed635fec1090c3e17f76247,0,0,False,,0,0.000830333884028424827182774848,cUSDC,,,,,,,,,,,,,
1286,0x002b78a978b20abc3e58e60c7e8d69c47a271971,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1287,0x002ba72cc32b0c260bfc0ba9c48150eac90723f5,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1288,0x002bbacda6dd08c8c1d2caf3d7fa1f5edad9a818,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
1289,0x002bc2205849d398f6b88f11bff6af25279ee1bb,0,0,False,,0,0.008854002217388260091047713,cETH,,,,,,,,,,,,,
1290,0x002bc6346fb1f34402de8bcd1dc6212f4aa4d1cb,0,0,False,,0,0.0008326977456620049730690201344,cUSDC,,,,,,,,,,,,,
1291,0x002be61065ee4b8c454e6a710b4c255ecbc4e089,0,0,False,,0,0.0008326683928083762737772397056,cUSDC,,,,,,,,,,,,,
1292,0x002c5c2cfecdcd36a715f04922f94cbbfb22293d,0,0,False,,0,1.7225714996180933640739572165,cETH,,,,,,,,,,,,,
1293,0x002c66f88cf6d06434117ef69f5392550eb807a4,0,0,False,,0,0.0004157419120751353593388725,cETH,,,,,,,,,,,,,
1294,0x002c67cbfd0e69c0bbd15aeb8bf0b60fcd55e9c2,0,0,False,,0,0.000830709342799475212451985408,cUSDC,,,,,,,,,,,,,
1295,0x002c7d9664832d6e9ecb49eee284cd4470ae8114,0,0,False,,0,0.0001590457998640179736853091072,cUSDC,,,,,,,,,,,,,
1296,0x002c8121286b87d5d6842211d1a4ae3a2d56928f,0,0,False,,0,0.0085966880667482532856952073192,cUSDC,cETH,,,,,,,,,,,,
1297,0x002c83ebc32d18ff4f74852565402cf7bde35ccc,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1298,0x002c931d863af4ed4d14e5d548d5ad8daaf4c2c0,0,0,False,,0,0.0008306663407623889459456313088,cUSDC,,,,,,,,,,,,,
1299,0x002cd0e3b0f6768fb3e7d3cf474b2438fd798336,0,0,False,,0,0.0008327461269114535049063428608,cUSDC,,,,,,,,,,,,,
1300,0x002d0f285d77e2f4a73e41f2a2ee00618165f24d,0,0,False,,0,0.0008326781946697366599740598528,cUSDC,,,,,,,,,,,,,
1301,0x002d2621324b206169fb2409fd5af9a4c25e94a5,0,0,False,,0,0.0008282971698313768044235422336,cUSDC,,,,,,,,,,,,,
1302,0x002d2715b179d0db3e17cc28317a98f2f65e6884,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1303,0x002d2f53331c0dff6fd691df20da09f8f9aa0bcd,0,0,False,,0,0.0008327581852359926795294900736,cUSDC,,,,,,,,,,,,,
1304,0x002d98c7f10ca0b35a1b00f499926b2d97a8fc48,0,0,False,,0,0.004811351482148379240435863017504913728432896,cUSDC,cDAI,,,,,,,,,,,,
1305,0x002da936c741bc5e0d860d5bbd890c519256c227,0,0,False,,0,0.0008319131708488387559567261568,cUSDC,,,,,,,,,,,,,
1306,0x002de373896a98b501ebfdac2f8d60c3d4541a5c,0,0,False,,0,0.0329811080848365510400424385,cETH,,,,,,,,,,,,,
1307,0x002df1fb52465e43cdcb98c3598c9aab4a17d9d8,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1308,0x002e08000acbbae2155fab7ac01929564949070d,0,0,False,,0,0.077778151952413062701418714,cETH,,,,,,,,,,,,,
1309,0x002e1292eba0bb0c5f13f7d9b37eaad19e86a6dc,0,0,False,,0,0.000082502720464394928277965,cETH,,,,,,,,,,,,,
1310,0x002e3118dff40b523f3b6adf8182df09d591f29f,0,0,False,,0,0.0008314533295238799125146850688,cUSDC,,,,,,,,,,,,,
1311,0x002e7f273b46e0abad44d381aa74795df5780089,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
1312,0x002e8c98cc289fc3e0f014d12e08f3cba1b257aa,0,0,False,,0,0.0008300949597000389316176093952,cUSDC,,,,,,,,,,,,,
1313,0x002ed603f5def7ec5cbb522cc0fa94e5d7a2f602,0,0,False,,0,0.0008328754054437663603334294656,cUSDC,,,,,,,,,,,,,
1314,0x002ee33092457900515a4249e3ec1cd2b2dc8c32,0,0,False,,0,0,cETH,cCOMP,cWBTC,,,,,,,,,,,
1315,0x002f69259d8bd264af9a086e7683d290f6591a12,0,0,False,,0,0.009755234083397538850200834,cETH,,,,,,,,,,,,,
1316,0x002f84e576475208d6a15c38b3449b767bde30fd,0,0,False,,0,0,cETH,cBAT,,,,,,,,,,,,
1317,0x002f9caf40a444f20813da783d152bdfaf42852f,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
1318,0x002fc216a6666b663add0bbfc8499d92431c06d7,0,0,False,,0,3.950075858334963618816e-10,cUSDC,,,,,,,,,,,,,
1319,0x002fd01cb417a2dbdfc010d88f4ed585260ff803,0,0,False,,0,0.0008297019664645701415896781056,cUSDC,,,,,,,,,,,,,
1320,0x002fd60248fd164676ce12d14226ed34b073b0d2,0,0,False,,0,0.000828174390150776703342365376,cUSDC,,,,,,,,,,,,,
1321,0x0030026755d09ee4b809b7e968dfe1b004b16286,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
1322,0x0030148db0c220c5757b02b9984cfc46c7d70fa6,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1323,0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,0,0,False,,0,0.0008282971272821389382707011072,cUSDC,,,,,,,,,,,,,
1324,0x00307240fd147ea0bc1edfc568c3f72926eb1f70,0,0,False,,0,0.005489818443090308893738359,cETH,,,,,,,,,,,,,
1325,0x00308ef79b33aa926b792961d804c5acc79d8b8f,0,0,False,,0,0.0008310304033409544195040259328,cUSDC,,,,,,,,,,,,,
1326,0x0030a0f3bb748359f6b1e38af7a597db0a611a25,0,0,False,,0,0.0064539185175051411143877195,cETH,,,,,,,,,,,,,
1327,0x0030c94df0cbab9f235ff4b879c7c34ba4d8d3c0,0,0,False,,0,0.0008325378824079485991091151232,cUSDC,,,,,,,,,,,,,
1328,0x00311a7ac633a220e456d922e713db97692f93c6,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
1329,0x00314803371604b0a9c6ab248a80be8be02001f9,0,0,False,,0,0.0008302463876118265543308615552,cUSDC,,,,,,,,,,,,,
1330,0x00315dc3d1f4968b6b78e109579209c93e85f934,0,0,False,,0,0,cZRX,,,,,,,,,,,,,
1331,0x0031a2d5ea5b69bcb8e191f5f0ae7919e9c9f0db,0,0,True,232.86540730386458670865,3.076946018873976273969617250699e-7,0.000071651428793709309709626,cUNI,cETH,,,,,,,,,,,,
1332,0x0031ca41d8afde655110145357b7477dbd07ca6e,0,0,False,,0,0.0008317530595380222079522494336,cUSDC,,,,,,,,,,,,,
1333,0x0032061708483b10455972cd205f4951c0aa2949,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
1334,0x00325d78a4ad4f3f89c28d776a5e1a2e2c557fe6,0,0,False,,0,0.000395226257473787306352858564738540466571152,cBAT,,,,,,,,,,,,,
1335,0x0032690b0b6707c37beb6c1b9720bf0a367fa332,0,0,False,,0,0.0008312585223992584656553017984,cUSDC,,,,,,,,,,,,,
1336,0x00326a6bfbea05449d9ac5853af850248dae2829,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1337,0x00327017cad3d9aa8f09a114b0b0d3c76435e633,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1338,0x003298e431290a4d4e512971110aacbbe7b854d0,0,0,False,,0,0,cETH,,,,,,,,,,,,,
1339,0x0032a14c826d68b6eaf6c9e2bb0a285275643138,0,0,False,,0,0.0008312544233127911720485381248,cUSDC,,,,,,,,,,,,,
1340,0x0032bc4e58118b3ce0cd9d472cb722bed0da6dad,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
1341,0x0032c91b1fc2ffc7deb3a48fd171a0471e3bd741,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
1342,0x0032d47b9961371eb0a1611c246111a6f709303b,0,0,False,,0,0.0003723288008208393493330605,cUSDC,cETH,,,,,,,,,,,,
1343,0x003366d47b59f3d0bc04f5fd95077e1886a83357,0,0,False,,0,0,cDAI,cUSDT,,,,,,,,,,,,
1344,0x0033811e5d3ad5f3fe23cd000340320f056e549f,0,0,False,,0,0.0008282927913205922376581483136,cUSDC,,,,,,,,,,,,,
1345,0x00338de864b9879d82ed4062afa1fb84d27efa9e,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
1346,0x0033b6b0213ac3b7056d53f3dde7b6921b815832,0,0,False,,0,0.0008320953469703129015908916736,cUSDC,,,,,,,,,,,,,
1347,0x0033bb07faff10c1d6e16efd1c373cefe96ac118,0,0,False,,0,0.030084798839956068993783008225864052318195456,cDAI,,,,,,,,,,,,,
